,id,date,time,username,name,tweet,Valor,replies_count,retweets_count,likes_count
2376,1.38E+18,3/29/2021,14:02:50,carloss50868411,Carlos Salazar,@ecuavisa Ya tuvimos un gobierno de banqueros en 1999 dónde nos convirtieron en Venezuela desaparición de la moneda migración forsoza de 2 millones de ecuatorianos al exterior. La gente sabe el desatre que sería que la banca vuelva al poder.#ElPaísOL,-0.5,0,1,0
2377,1.38E+18,3/29/2021,13:54:12,carloss50868411,Carlos Salazar,@LassoGuillermo Ya tuvimos un gobierno de banqueros en 1999 dónde nos convirtieron en Venezuela desaparición de la moneda migración forsoza de 2 millones de ecuatorianos al exterior. La gente sabe el desatre que sería que la banca vuelva al poder,-0.5,3,0,0
2378,1.38E+18,3/29/2021,13:53:01,carloss50868411,Carlos Salazar,@LassoGuillermo @feupeecuador @FepeNacional wakala por LASSO jamás el BANQUERO es muy mal candidato por el solo hecho de ser banquero. Hay algo que se llama conflictos de intereses y eso ya lo vivimos en 1999 cuando nos convirtieron en Venezuela desapari,-0.5,8,0,4
2379,1.38E+18,3/29/2021,13:22:56,enestepaisradio,En Este País,"#EEPEnVivo “El principal problema de la migración venezolano en los países receptores es el tema de la legalización, porque muchas personas salen sin los documentos pertinentes” @ligiabolivar #29Mar",-0.5,1,1,0
2380,1.38E+18,3/29/2021,13:11:26,a1000laempanada,kike sanchez,@EnriquePenalosa Si petro llega a la presidencia. Empieza la migración colombiana hacia otros países. La gente no se va  aguantar algo como Venezuela. Bien me dice una amiga venezolana .... ustedes van es pa allla.... así empezamos nosotros,-0.5,3,1,3
2381,1.38E+18,3/29/2021,12:34:40,mezajesus3,Jesus,@TarekWiliamSaab XQ SIGUEN VIVIENDO EN EL PASADO Y NO VIVEN EL PRESENTE Q ES DECIDÍA HAMBRE Y PESTES Y MIGRACION. Q ES LO Q HAY EN VENEZUELA YA CHÁVEZ SE MURIÓ Y PUNTO,-0.75,0,0,0
2382,1.38E+18,3/29/2021,12:20:30,md4sg,MD4SG,"El grupo MD4SG de América Latina y el Caribe (LAC) es un grupo nuevo que tiene como objetivo desarrollar un enfoque temático sobre temas relevantes para la región. Los temas principales incluyen: migración (especialmente la venezolana), delincuencia (enfoque  juvenil) y educación",0,1,0,1
2383,1.38E+18,3/29/2021,11:51:34,diariogutenberg,Diario El Gutenberg,"declaraciones  han generado una gran polémica tanto en los sectores populares como en las redes sociales.  Se entiende que debido a estas declaraciones el director tiene alguna inclinación positiva a la migración VENEZOLANA, COLOMBIANA y no una tan positiva a la HAITIANA.",0,1,0,0
2384,1.38E+18,3/29/2021,11:13:48,carloss50868411,Carlos Salazar,@CarlosVerareal @Clickresearchec @aldia_opinionec wakala por LASSO jamás el BANQUERO es muy mal candidato por el solo hecho de ser banquero. Hay algo que se llama conflictos de intereses y eso ya lo vivimos en 1999 cuando nos convirtieron en Venezuela de,0,0,0,0
2385,1.38E+18,3/29/2021,11:12:09,carloss50868411,Carlos Salazar,@CarlosVerareal @Clickresearchec @aldia_opinionec wakala por LASSO jamás el BANQUERO es muy mal candidato por el solo hecho de ser banquero. Hay algo que se llama conflictos de intereses y eso ya lo vivimos en 1999 cuando nos convirtieron en Venezuela de,0,0,0,0
2386,1.38E+18,3/29/2021,11:08:28,carloss50868411,Carlos Salazar,@CarlosVerareal @Clickresearchec @aldia_opinionec Ya tuvimos un gobierno de banqueros en 1999 dónde nos convirtieron en Venezuela desaparición de la moneda migración forsoza de 2 millones de ecuatorianos al exterior. La gente sabe el desatre que sería,0,0,0,0
2387,1.38E+18,3/29/2021,10:39:52,cesarpaulo81,paulo César,@eagleventura Venezuela 🇻🇪 tiene bastante migración italiana ojo 👁,0,1,0,0
2388,1.38E+18,3/29/2021,9:56:10,jorgeandresbell,Jorge Andres,"@DestruyendoPar1 @RevistaSemana @NicolasMaduro @IvanDuque @AlvaroUribeVel Aquía inflación es del 1% anual, exportamos 900000 barriles diarios, el salario mínimo son 280 dólares al mes, no 1 como en Venezuela, y estamos recibiendo migración venezolana",0,1,0,1
2389,1.38E+18,3/29/2021,9:36:14,joseluis2111,JL,"@ConsuladoRD_BCN 3/3Le pregunto, En vista a que tengo que hacer el proceso de migración,  para recoger las maletas y volverla entregar en la mañana en el counter de la aerolínea Venezolana,  cree que tenga algún inconveniente. Yo no voy a salir del ae",0,0,0,0
2390,1.38E+18,3/29/2021,9:35:16,carloss50868411,Carlos Salazar,@CrisCar36715172 @blasco_p wakala por LASSO jamás el BANQUERO es muy mal candidato por el solo hecho de ser banquero. Hay algo que se llama conflictos de intereses y eso ya lo vivimos en 1999 cuando nos convirtieron en Venezuela desaparición de la moned,-0.5,1,0,1
2391,1.38E+18,3/29/2021,9:34:06,carloss50868411,Carlos Salazar,@Fabiola76891169 @bydaries @blasco_p wakala por LASSO jamás el BANQUERO es muy mal candidato por el solo hecho de ser banquero. Hay algo que se llama conflictos de intereses y eso ya lo vivimos en 1999 cuando nos convirtieron en Venezuela desaparición d,-0.5,1,2,6
2392,1.38E+18,3/29/2021,9:11:09,latilderd,La Tílde Digital,"[Migración]: “No es lo mismo cuando viene un colombiano, un venezolano..., a cuando es un haitiano” #LasCortaditasEnLaTilde @DGMRD",0,1,0,0
2393,1.38E+18,3/29/2021,7:41:47,anama197,Ana Maria M.,"@AidaAvellaE Tienw ud el poder en las manos, hable con su camaradas en lugar de protestar por twitter,  tampoco la veo lamentarse de la migración venezolana que está generando maburro con su camarada marquéz?..",-0.75,2,0,0
2394,1.38E+18,3/29/2021,7:32:30,aldo96216269,Juan Carlos Chávez,@theladytuit Además el anciano de soto es liber progre a favor de la globalización  y de la ideología de género y la migración venezolana.  Igual que el anciano de ppk que nos llenó de criminales extranjeros,-0.5,1,1,3
2395,1.38E+18,3/29/2021,5:44:28,cronicadeapolo,JA,@Anasofiavh @malandroretro Venezuela es un país con mucho talento y no solo en lo cultural. Eso está más que demostrado con la migración actual. Pero algo que señala el chamo aquí es cierto: la élite de la farándula y el medio artístico son en su,-0.25,1,0,1
2396,1.38E+18,3/29/2021,2:15:21,javiperezok,Javier Perez,@JuanFEspinosaP @MigracionCol Director deben permitir poner el sello de migración colombia en la frontera con venezuela para quienes viajen en avión presentando el boleto aéreo. Son muchos lo venezolanos que solo quieren ir de turismo a Cartagena o a S,-0.5,0,0,0
2397,1.38E+18,3/29/2021,0:40:36,susanpardo7777,Susan Prado,@desde_1965 Vieja de mierda cambiaste la ley de migración para cagarnos la vida a los chilenos para q hubiera menos trabajo más cesantía y los inmigrantes comenzarán a tomarse las calles y expropiar propiedades de chilenos ..tal como lo hacen en Venez,-0.5,0,8,16
2398,1.38E+18,3/29/2021,0:24:21,henmorales,Henry Morales,"Luego de 5 años fuera de Venezuela es que entiendes, que lo que más duele es la migración emocional.",-1,0,0,1
2399,1.38E+18,3/28/2021,23:27:33,espacial0034,Niccoló,"Un pasaporte solo es para cada país un simple pasaporte que dice quien es usted y nada más. Hablar ahora de aquellos que ni documentos tienen pufffffffff.  Ni hablar del diésel que le falta a Venezuela 2021, se vienen días más oscuros.  ¡La migración mundial apenas empieza!",-0.5,0,0,0
2400,1.38E+18,3/28/2021,22:57:35,anticaviar2021,El cazador de caviares,"@coliv222 @AlejandroCavero alguien que me diga si avanza pais tiene candidatos que apoyan el aborto, la ideología de genero y la migración venezolana? Hernando de Soto tiene una carrera impecable pero? que tal será su gente?",0,1,0,0
2401,1.38E+18,3/28/2021,20:36:38,beto0212de,beto 717998,"@yasmincnunez @FRAN1734 Tienes qué ver a el periodista Johnathan bilancieri mas excitado  con sus comentário, y no hablar de la Carla qué parece embajadora de Biden para la migración venezolana, bueno y ni te comento del bocaranda qué de seguro está",0,0,0,0
2402,1.38E+18,3/28/2021,20:10:59,guetiapino,Arnulfo Pino Guetia,"Terrible con lo que sucede en Arauquita y Arauca por lo que sucede en la Frontera con Venezuela,ahora Colombia tiene que responder por la Migración de Los Venezolanos a esa Región y en Todo el país,por culpa del bombardeo de los Criminales esbirros de los Militares de Maduro.",-0.75,0,1,0
2403,1.38E+18,3/28/2021,20:00:20,elvidomaldonado,Elvido Maldonado,"@Heiinkel @ActualidadRT Si crees que Venezuela es libre hay que hacerte un transplante de cerebro, esa inestabilidad en latinoamerica es lo que genera la migración excesiva y sus gobernantes no hacen ni mierda",-0.75,0,0,0
2404,1.38E+18,3/28/2021,19:16:23,jali_cotrina,JC,"@Joseroj75545627 Amén 🙏🏼. Gracias querido José por tus buenos deseos, Uds hermanos están viviendo en carne propia lo que representa el comunismo miseria, pobreza, desempleo, represión, vandalismo, prostitución, migración y muerte! Mis oracione",-1,1,1,5
2405,1.38E+18,3/28/2021,18:57:54,aldo96216269,Juan Carlos Chávez,@coliv222 @avanzapaisperu De nada sirve la riqueza si no hay seguridad ciudadana. Y el anciano de soto es globalista a favor de la migración venezolana,-0.5,0,0,0
2406,1.38E+18,3/28/2021,18:23:23,maybel65,Maybel Sofia,"Por eso digo tenemos que caracterizar bien quienes son eso 4500 desplazados, son venezolanos, son colombianos, tienen residencia legal en Venezuela o son migracion desplazada irregular.",-0.5,0,0,0
2407,1.38E+18,3/28/2021,16:47:20,giannikita,Giannina🖤🛫,Me metí un rato en Facebook. Y practicamente Venezuela es otro mar de despedidas pero no por la migracíon sino por COVID. Y gente joven. Pero la única amenaza es Brasil 🤔,0,0,0,0
2408,1.38E+18,3/28/2021,15:53:38,bjmanchester,Blackjack Manchester,"@LaCuaimaFeliz @charlieatthebay @Petayo21 @Ranh23Navas @ebesembel @supertucan44 @escovargabriela @Gonzotronic 1/2 No se trata de migración ""si o no"" se trata de mantener un control sobre quién entra. por citar un ejemplo, la diáspora venezolana sin con",-0.25,1,0,0
2409,1.38E+18,3/28/2021,15:50:32,bjmanchester,Blackjack Manchester,"@charlieatthebay @Petayo21 @LaCuaimaFeliz @Ranh23Navas @ebesembel @supertucan44 @escovargabriela @Gonzotronic 2/2 que la política de biden sería mucho más abierta, dando el resultado que tiene lugar ahora. Toda migración ilegal, hasta la venezolana, t",0,1,0,0
2410,1.38E+18,3/28/2021,14:56:08,zavala_ra,Raul Zavala,@Sinburka a) Los problemas con la migración venezolana se agravaron y se invisibilizaron. b) Manejo descontrolado e ineficiente de los recursos internacionales. c) Municipalidades alejadas de esa realidad urbana y rural.,-0.5,0,0,1
2411,1.38E+18,3/28/2021,14:18:50,pauandreshel,Paulo Perez,@JMVivancoHRW @RafaelPardo @GobCauca @UnidadVictimas Al igual debería  estar preocupado también  por la migración en arauquita de venezolanos por ataques en la frontera con Venezuela de las disidencia de las farc o es que nada más tiene ojo para una c,-0.5,0,0,0
2412,1.38E+18,3/28/2021,14:04:30,eleazargg,Echarbeto,"@Paskve Morixe Argentina está produciendo su producto de harina de maíz precocido. Este fenómeno se dió justamente por la migración Venezolana de hace apenas una década. Así que tu observación es correcta, se mire por dónde se mire.",0,0,2,21
2413,1.38E+18,3/28/2021,14:01:19,economistovich,Sveshnikov 🇦🇷 / 🇵🇪 Ƶ,@251christian @Ninja0122 @TenmaJos @danisspost Argumentos y datos tengo de sobra: -Reducción del más del 50% de pobreza (17%) -Mejoras laborales y mejor sueldo -Un 23% de migración de clases a la A/B -Mejor gama de carreras y más universidad La izquie,0.5,1,0,3
2414,1.38E+18,3/28/2021,13:27:58,juaniquillobau,Juan Bautista,"En la frontera de Venezuela con Colombia, hiper tensionada por la migración por hambre de miles de venezolanos, ahora se caldea más por la presencia de una rearticulada fracción de las FARC que quiere disputar el control del tráfico de drogas a la GN Bolivariana.",0,0,0,3
2415,1.38E+18,3/28/2021,13:03:49,secaalegria,generación x,"@RevistaSemana Porque maduro se parece a duque y Uribe convirtieron a Venezuela en Colombia, ya sólo se ve guerrilleros migración,narcotrafico, desplazados, bombardeos, combates y falsos positivos",-0.5,0,0,0
2416,1.38E+18,3/28/2021,12:52:08,chichitarojasl,Chichita Rojas Lopez,"@Paskve Tan fuerte es nuestra relación con la arepa qué la marca oster creó el tosti arepa, y sí, aparte del budare el tosti, migracion de cualquier aeropuerto al ver a un joven con un tosti arepa de una dicen: este venezolano se queda aquí!.. abrazo",0.25,0,1,3
2417,1.38E+18,3/28/2021,12:19:18,secaalegria,generación x,"@RevistaSemana Por que maduro se párese a duque y Uribe convirtio a Venezuela en Colombia, ya sólo se ve narcotrafico, migración, desplazados, bombardeos, combates y falsos positivos",-0.5,0,0,0
2418,1.38E+18,3/28/2021,12:13:10,wimo15,El renacido,@zonacero Cuando no hay una justicia sería sucede eso hay corrupción hasta en los guardias que custodian las cárceles y leyes flojas como el vencimiento de terminos aparte una migración de Venezuela que no tiene ningún control en esas migraciónes vi,-0.5,0,0,0
2419,1.38E+18,3/28/2021,12:10:30,austin1576,JOE,@c4jimenez @RomaCondesa @SSC_CDMX @FiscaliaCDMX Otro Venezolano y me preguntó ? migración  da seguimiento de las actividades de los extranjeros ven nuestro país,-0.5,0,1,2
2420,1.38E+18,3/28/2021,11:30:31,secaalegria,generación x,"Por mucho tiempo nos hicieron creer que en venezuela había castro chavismo cuando realmente lo que hay es uribismo porque hoy venezuela se parece a Colombia, con sus mismos males narcotráfico migración desplazamiento bombardeos combates y falsos positivos",-0.5,0,0,1
2421,1.38E+18,3/28/2021,11:25:01,man_ri_que,Arturo Sandino,"@Georgemokiyaza @jhojanerick9076 @pocovicio La migración venezolana coincide con las sanciones yankis.  Antes de eso eran peruanos migrando a la Venezuela chavista.  Si las sanciones tienen como objetivo destruir la economía de su objetivo, es porque es",-0.5,1,0,1
2422,1.38E+18,3/28/2021,10:32:39,vicentedelavega,VG,"En el caso de Colombia una parte de la migración venezolana tiene vínculos familiares de 3er y 4to grado con colombianos, y es normal luego de varias oleadas previas de colombianos a Venezuela. Es ya un tema de rechazo de los colombianos a sus propios connacionales...",-0.5,1,0,0
2423,1.38E+18,3/28/2021,10:17:42,largavita21,JOSE ANTONIO VIDAL,"@joselbellon @OscarArmao La mejor política de migración fue cuando el Gral Marcos Pérez. No tengo dudas al respecto, Rómulo una vez dijo. ""Venezuela es muy blanca"" en clara alusión a la migración Española (mis padres) Portugueses e Italianos, que f",0,2,0,1
2424,1.38E+18,3/28/2021,9:17:49,jihonnn,yion,@CapitanBitcoin Dime donde es ese hilo y le voy a empapelar su twiter hasta que me bloqueen de información económica de migración y del. Hambre que se pasa en venezuela,-0.75,1,0,1
2425,1.38E+18,3/28/2021,7:46:04,venezuela_migra,Venezuela Migrante,"Buenos días🌄y excelente domingo💪  Las cifras sobre la migración venezolana🇻🇪 se actualizan constantemente, por eso también es nuestra tarea estar al tanto.  🤔¿Cuáles son, por orden, los países con mayor cantidad de migrantes criollos?  👇",0,1,3,5
2426,1.38E+18,3/28/2021,1:48:19,secaalegria,generación x,"@ELTIEMPO Los dirigentes venezolanos convirtieron a Venezuela en Colombia, ya sólo se ve migración, desplazados, bombardeos, combates y falsos positivos",-0.5,0,0,0
2427,1.38E+18,3/28/2021,1:45:43,secaalegria,generación x,"@WRadioColombia @jguaido Los dirigentes venezolanos convirtieron a Venezuela en Colombia, ya sólo se ve migración, desplazados, bombardeos, combates y falsos positivos",-0.5,0,0,0
2428,1.38E+18,3/28/2021,1:44:11,alejosingafas,Alejandro,"Entre más pronto aceptemos que la migración venezolana es y será parte de la realidad colombiana por lo menos hasta más de mitad de este siglo, mejor será el futuro del país. No olvidemos que hace no mucho éramos nosotros quienes migrábamos a causa de un latente conflicto armado.",-0.25,0,0,0
2429,1.38E+18,3/27/2021,23:38:13,sebasvansebas,sebastian,"@exitosape @cesarcombina @Peru_APP Bien pero PORQUE NO LO HACEN DESDE AHORA PORQUE ESPERAN TANTO, LOS CONGRESISTAS DEBERIAN AHORA CREAR UNA LEY QUE PONGA UN FRENO A LA MIGRACION ILEGAL EL PERU POR MS BUENO QUE QUIERA NO PUEDE RECIBIR A MAS EXTRANJEROS, SI",0,0,0,0
2430,1.38E+18,3/27/2021,22:18:56,monzalera,MZLR🏳️‍🌈,Me puse depre en pensar que por la migración venezolana no vere a muchos amigos:(,-0.75,0,0,4
2431,1.38E+18,3/27/2021,21:36:19,aldo96216269,Juan Carlos Chávez,@eudmed @HDeSotoPeru Pero de soto es progre a favor de la ONU y la migración venezolana   que raro los cuzqueños.  O no lo saben,0.25,1,0,2
2432,1.38E+18,3/27/2021,21:25:11,pakitooramirez,Francisco J Ramirez,@RutilioEscandon Esto ya parece un desfile cubano o venezolano.  Los efectos de recibir vacunas de Estados Unidos.  El blindaje de la frontera contra la migración no es gratis.,0,1,0,0
2433,1.38E+18,3/27/2021,20:30:04,arturotorreiro,arturo torreiro,"@Dras58663360 @GuevaraQueirolo @EsnoelSilva @gera_nunez1001 Argentina está destruyendo su economía, generando más segmentos de la población dependientes del estado, más mercado informal, más destrucción de clase media, cierre de empresas, migració",-0.5,0,0,0
2434,1.38E+18,3/27/2021,19:21:54,jdrubenvzla,Ruben Rodriguez 🇻🇪 🏳️‍🌈,@VenezuelanVoice @MigracionCol Si Yo Viajo A El Táchira Y Voy Para El Puente Simón Bolívar Para Poder Hablar Con Alguien De Migración Se Puede? Para Pedir Asilo Ayuda Humanitaria Algo Que Puedan Dejarme Entrar Explicando Mi Situación Que es Muy Compl,0,0,0,0
2435,1.38E+18,3/27/2021,18:56:20,ivanromero63,IVÁN JOSÉ ROMERO,"Venezuela 2021: hambre, pandemia, dictadura, corrupción, migración y desplazamientos...",-0.75,0,0,0
2436,1.38E+18,3/27/2021,18:27:39,ivandariomarul1,ivan dario marulanda,@jggp_753 @vmplopez @jhonglo1 @MauroQuev @petrogustavo Usted como que poco ve noticias van más de 300 y la cifra sigue creciendo por los combates en APURE y recuerde la migración de colombianos a Venezuela no solo fue por violencia si no por que en los ,-0.5,0,0,0
2437,1.38E+18,3/27/2021,18:22:36,waliq90,Waliq,@GianlucaAL27 Estos imbéciles se olvidan que el Perú tiene diversos apellidos porque existe la migración. De aquí unos años habrán peruanos con apellido de Venezuela y qué ¿por eso su opinión valdrá cero?. Deben revisar sus complejos y resentimi,0,0,0,2
2438,1.38E+18,3/27/2021,16:10:01,joliepaitoo,monikpauli 💜💚,"Quizás no salga en las noticias pero las cifras son alarmantes de personas que están siendo deportadas de México, estos 4️⃣años terroríficos fueron suficientes para el regresó de la MIGRACIÓN, pero tú florindo preocupado por VENEZUELA. 🚨 🚨🚨🚨🚨🚨🚨🤕🇪🇨",-0.5,0,1,0
2439,1.38E+18,3/27/2021,15:56:30,j_m0303,Juan Manuel,"@LaEufe Eso no es nada guapa Venezuela envía diariamente casi 100.000 barriles de petróleo a Cuba, como pago por servicios de salud de pésima calidad y asesorías de seguridad, con China e Irán hay convenios comerciales de importación de maquinaria c",-0.75,3,2,1
2440,1.38E+18,3/27/2021,15:36:24,fotovenezolano,Enrique,@CancilleriaVE @NicolasMaduro Estos mal parios quieren hacernos la ilusion de que unen a las familias despues que el gobierno por su mala gestion obligo al venezolano a emigrar y buscar oportunidad en otro pais. Nos parten las piernas y despues darnos la ,-1,0,1,0
2441,1.38E+18,3/27/2021,15:20:23,luisgar69115853,Luis Garzón,"@rcnradio Qué los saquen del país,sí no tienen documentos,no hay que seguir Acogiendo a tanto ladrón Venezolano, MIGRACIÓN COLOMBIA,ganense el sueldo trabajen,es qué ni sirve este organismo para nada,esta peor que la policía,en nada,la delincuencia",-0.25,0,0,1
2442,1.38E+18,3/27/2021,13:45:27,wilsonozzzzzz56,wilson contreras gar,Nunca en el tiempo se perdonará así hubiesen pasado cuantiosas dificultades haberle quitado la calidad de vida a la población venezolana que costó la migración más grande de Latinoamérica y que quedará escrito en la historia como los peores políticos que destruyeron un país,-0.5,0,1,1
2443,1.38E+18,3/27/2021,12:29:57,uriel85723392,Uriel,"@ConCiliaFlores @jorgerpsuv Chávez el único hijo de puta que volvió a Venezuela una mierda una miseria, uno de los países más poderosos del emiferio, ricos y prósperos de la región, ahora es uno de los países más pobres y con la mayor migración ",-1,0,0,0
2444,1.38E+18,3/27/2021,11:58:43,aldo96216269,Juan Carlos Chávez,@eudmed Me recuerda al anciano de ppk apoyando la migración venezolana.y de soto como buen globalista seguro nos llenará de ahitianos,-0.5,0,0,0
2445,1.38E+18,3/27/2021,11:32:34,aldo96216269,Juan Carlos Chávez,@RPPNoticias Los actores  activistas politicos se volvieron izquierdistas a favor de la ideología de género y la migración venezolana.   Que destruye la nación y los valores,-0.5,0,0,0
2446,1.38E+18,3/27/2021,9:45:18,lajoshe1,La Joshe👟,"@Aparicio56_ec @william_murillo @LeonidasIzaSal1 @LassoGuillermo A usted se refiere a lo que está pasando en Venezuela. Eso es migración obligada. 1,000,000 bolívares = 0,5 dólares.",-0.75,0,0,0
2447,1.38E+18,3/27/2021,8:44:04,xfranco22,Xavier R. Franco 🌎,"Ante esta realidad, es necesario puntualizar que la migración forzada, no es un fenómeno social venezolano de los últimos 4 años, tiene al menos 37 años en Los Andes (Ecuador, Perú, Colombia y recientemente Venezuela).  Sin acuerdos regionales, esta situación se expandirá",-0.5,1,2,5
2448,1.38E+18,3/27/2021,7:33:01,luisgar69115853,Luis Garzón,"@NoticiasCaracol Puro venezolano sicario atracador, MIGRACIÓN COLOMBIA,no hace nada està igual que la policía nacional,no sirven los funcionarios,le toca la PROCURADURÍA GENERAL, investigar por que no funcionan no hay resultados positivos?la corrupci�",0,0,0,1
2449,1.38E+18,3/26/2021,22:53:37,carloss50868411,Carlos Salazar,@RdelgadoNo @art_washo @omarmaluk @LassoGuillermo @Lenin @RichardM_A @mariapaularomo sin lugar a dudas te guste o no la mejor opción es Arauz un BANQUERO en el poder es volvernos a los años 1999 dónde fuimos Venezuela desaparición de la moneda y migra,-0.25,1,0,0
2450,1.38E+18,3/26/2021,22:21:28,leoncontenis,GERARDO ARTURO BAEZ,"@yaqui23472138 @Befair71938474 @lopezobrador_ @senadomexicano @Mx_Diputados ¿Acuerdos en lo oscurito como los que hiciste con Trump, para contener la migración cuando te agarró a toallazos o irlo a apoyar en su reelección, o poner a la GN como migra, ",0,0,0,1
2451,1.38E+18,3/26/2021,20:53:25,luisrojasl10,Luis Alfredo Rojas L,"Actualmente, es imposible conocer el alcance a nível de migración forzada que pueda tener este conflicto armado ni saber si estos enfrentamientos puedan ocurrir en otras zonas de Venezuela, dónde también se tienen reportes de presencia de grupos irregulares armados.",-0.5,1,0,0
2452,1.38E+18,3/26/2021,19:32:29,adrian_ff,Adrian Figuera 🌟,"@IntiHuacay Es incomparable, la pobreza en africa es de casi toda la vida. En nuestro continente la cosa es diferente, la situacion de Venezuela ya es un problema para otros paises con la migracion. A eso sumarle el tema de drogas y guerrillas q pueden ag",-0.5,1,0,0
2453,1.38E+18,3/26/2021,18:24:30,dosisvip,Kedate-en-Casa . Dame🏐🏐 😜 Surfeando la 2da 🌊🌊,"VENEZUELA Ascienden a casi 4.000 personas q huyeron a Colombia x choques armados en Venezuela La cifra dada a conocer el director d Migración Colombia, JF Espinosa Los enfrentamientos comenzaron el fin d semana pasado en el estado d Apure, limítrofe con el dto colombiano d Arauca",-0.75,0,5,3
2454,1.38E+18,3/26/2021,16:46:48,paochig,Paola Gonzalez,Llevo dos días seguidos soñando con mis casas en Venezuela. Say hi a los lindos recuerdos post-migración❤️,-0.75,0,0,0
2455,1.38E+18,3/26/2021,15:06:08,renatabregaglio,Renata Bregaglio,"El paper identifica y plante respuestas frente a la falta de enfoque de discapacidad en la regularización migratoria en Perú, en particular a partir de la ola de migración venezolana (solicitud de refugio, permiso temporal de residencia y visa humanitaria).",-0.5,0,0,5
2456,1.38E+18,3/26/2021,14:43:24,yatseniai,yatsenia itriago,"@Petrypsique Definitivamente muchos creen que tienen derechos adquiridos por eso, he leído un poco sobre la migración de Chile a Venezuela durante la dictadura de Pinochet y no era que los recibían con los brazos abieros, era un proceso complejo y much",-0.5,0,0,2
2457,1.38E+18,3/26/2021,14:41:31,malaj2010,JR Malave,"Venezuela: la decisión castrista de revertirte al estado económico rural/artesanal implica una extensa reorganización socioeconomica de consecuencias riesgosas, asumiendo que te acompañe el 30% de la población que harás con el restante 70%? la condenarás a la migración? Es ético?",-0.5,0,0,1
2458,1.38E+18,3/26/2021,14:25:45,franardiless,Cotty,"@FranMuroMu Circunstancias. Pero lo que te digo, no la tienen tan larga como para decir ""lastre"" a un país vecino. Independientemente de lo mal que estemos acá, son el país con mayor migración de América, y sacando sólo a Venezuela que es una traged",-0.75,0,0,0
2459,1.38E+18,3/26/2021,14:24:16,millanjanuario,JANUARIÓ MILLÁN ÁLVAREZ,"Es muy terrible lo que está ocurriendo en Arauca Colombia en especial Arauquita esas imágenes de muchos cruzando el río, y el gob no lo veo q haga algo yo creería q es hora de poner fin a la migración Venezolana un paso, vísa así sabemos quién está acá en Colombia @IvanDuque",-0.5,0,1,2
2460,1.38E+18,3/26/2021,13:41:34,gabrielf7_riego,Pochooxd,"@NABATEO @AFPespanol Están mirando para otro lado porque les conviene. Está migración masiva trae mano de obra barata pero sobretoda CALIFICADA (hablando del venezolano), ayuda económica a cada país para los migrantes (el dinero se pierde en el camin",0.25,1,1,9
2461,1.38E+18,3/26/2021,13:21:27,alterdiex,Diego León ⚡,"@anmava2011 @Guanpi_forever @felices74 @ClaudiaLopez @bogotacomovamos Es que una cosa son los indicadores y otra la percepción. Lo de los indicadores es de TODAS las administraciones, porque de hecho así se administra una ciudad. Que se debería tener e",0,0,0,0
2462,1.38E+18,3/26/2021,13:12:48,aeamanssj,aeaman,@E_FLEISCHMAN Perú crítica la migración venezolana por el socialismo pero como quiere y aclama tener gobernantes socialistas solo por populismo. En fin ya pronto saldré de Latinoamérica.,-0.5,0,0,1
2463,1.38E+18,3/26/2021,13:02:38,pichisantiagovr,"Santiago Ramos, Victor A.","@PoleoRafael O sea, que si no es la opción de ustedes no sirve nada? No entiendo. Porque ustedes llevan como 3 años en lo mismo (viviendo del dinero que le dan a la migración venezolana).",-0.5,0,0,0
2464,1.38E+18,3/26/2021,12:54:11,pedrosolano3,pedro solano,"@ClauMestanza Si tuviera acceso a un mejor trabajo en el extranjero, no solo lo haria yo, sino mi familia entera. Atte la migracion venezolana, la migracion interna del pais y los que viven una guerra ajena.",-0.75,0,0,0
2465,1.38E+18,3/26/2021,11:50:48,josurod01367016,Josué Rodríguez,"@amfajardom @ocram @semigoso ""Expulsar a Odebrecht, gasto publicitario y migración venezolana"". ¿Son temas para incluirlos en el plan de gobierno? ¿Es en serio? Por eso la gente está kgada, creen que expulsando a una empresa se acaba la mente corrupta",0,1,0,3
2466,1.38E+18,3/26/2021,11:21:11,equis_de___,ª,"Nea, ¿por qué las reflexiones más profundas que uno puede hacer las hace mientras camina y habla solo? Vengo de donde mi abuela y todo el camino me la pasé reflexionando sobre mi futuro en la docencia con la migración venezolana.",0,1,0,0
2467,1.38E+18,3/26/2021,10:55:04,todosporlaeduve,Alianza Nacional Todos Por La Educación,"3) La migración venezolana no tiene precedentes en la historia del país. Miles de jóvenes calificados para reconstruir el futuro de nuestra nación, no ven oportunidades para surgir dignamente a causa de las políticas fallidas del régimen de Nicolás Maduro. #TodosPorLaEduVE",-0.75,0,0,0
2468,1.38E+18,3/26/2021,10:38:28,gmichel05,3M,"@TheFreedomPost @ThePinguinHDP Se lo digo aquí a los colombianos, tanto se quejan de la migración venezolana y miren, ahora qué.",-0.5,0,0,0
2469,1.38E+18,3/26/2021,9:25:00,roba70270670,RobChum,@unmartiniporfa1 O sea la migración desorganizada siempre causa caos .. El tema también va porque Maduro ha causado un Mariel 2 a toda la región y se entiende la crisis humanitaria de Venezuela pero su gobierno ha sido también artífice de su propia d,-0.5,1,0,0
